title,video_id,url,description,duration,view_count,upload_date
Tu esti preaiubitul Meu You are my Beloved,BVKz0PpdYGk,https://www.youtube.com/watch?v=BVKz0PpdYGk,"Apasati pe linkul de mai jos pentru a accesa pdf-ul mesajului de azi / Please click on link below to view PDF of todays message.

https://drive.google.com/file/d/1oKiF_8p__XbW-rfknl5OjT7TWWmRm6mW/view?usp=sharing

Ne-am bucura sa auzim de la voi. Ne puteti scrie pe facebook la @belovedsonsofgod / We would love to hear from you, write to us on Facebook: @belovedsonsofgod

Apasati pe linkul de mai jos pentru a vedea predica pe engleza (cu subtritrare pe romana) / Click on the link below to see the sermons in English (with Romanian subtitles).

https://youtu.be/E4La0iIeaBQ",PT1H25M38S,723,06-16-22
CHRIST IN YOU THE HOPE OF GLORY - PART 1,2ByPsStVu6Y,https://www.youtube.com/watch?v=2ByPsStVu6Y,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1qdaMk-MS6zqyrFUY8uh4ByNpowRNG4HP/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H15M7S,1163,06-13-22
Time Spirit of Wisdom & Living Faith - Michael Shattuck,qP3Nu5aIlnA,https://www.youtube.com/watch?v=qP3Nu5aIlnA,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H4M52S,450,06-06-22
Jesus Became Sin to Make YOU RIGHTEOUS Part 2,DLOR4b1eNa4,https://www.youtube.com/watch?v=DLOR4b1eNa4,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/10ShD2dk8FjkPyBjYfA8qOy1u1IhEw2Go/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H14M20S,599,06-01-22
The Blood - Michael Shattuck,YWLukTdHVB8,https://www.youtube.com/watch?v=YWLukTdHVB8,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT25M39S,655,06-01-22
Testimony - Sarojini - Christ in Me is My Rest,0TCZNuEXmjg,https://www.youtube.com/watch?v=0TCZNuEXmjg,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT2M51S,243,05-23-22
Remain Steadfast in the Word,sZsEM2nfmEo,https://www.youtube.com/watch?v=sZsEM2nfmEo,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT5M34S,248,05-23-22
Testimony - Blessed with financial increase above and beyond,LINQO3HK6oI,https://www.youtube.com/watch?v=LINQO3HK6oI,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT2M6S,158,05-23-22
Testimony - Blessed with financial increase,BHGXRVQ-Zk8,https://www.youtube.com/watch?v=BHGXRVQ-Zk8,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT6M4S,245,05-21-22
Testimony - Jesus heals man on Ventilator,xQ03uH7wmmg,https://www.youtube.com/watch?v=xQ03uH7wmmg,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT11M41S,376,05-21-22
Testimony - Amputation operation cancelled after prayer,ccyJe0qRd8w,https://www.youtube.com/watch?v=ccyJe0qRd8w,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT3M45S,223,05-21-22
Testimony - Child in ICU healed after prayer,grBLszlGghU,https://www.youtube.com/watch?v=grBLszlGghU,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT2M27S,196,05-21-22
Q&A - PART 5,fXzjLzskuZY,https://www.youtube.com/watch?v=fXzjLzskuZY,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H8M19S,379,05-15-22
What is Sonship पतरततव कय ह,wnn5pauMj-M,https://www.youtube.com/watch?v=wnn5pauMj-M,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1ixzz5O8QfPXF0eyGWQVHj_5fIv-_Qc1z/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod

Click on the link below to see the sermons in English.

https://youtu.be/-6qXaCZZbHw",PT1H12M52S,451,05-14-22
Son of His Blood,fZ69qenD2NA,https://www.youtube.com/watch?v=fZ69qenD2NA,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/12MXlRkly1cJuJSgtKbMoJ_BcITafPuCi/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H11M23S,1120,05-08-22
Died Buried & Alive in Christ Part 2,ufsKMx2T_6c,https://www.youtube.com/watch?v=ufsKMx2T_6c,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1-lXLz0DUdScUdurUWmecpRfByTYsc6nM/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H22M38S,601,05-03-22
DIED BURIED & ALIVE IN CHRIST - PART 1,YAXwE3C4fBw,https://www.youtube.com/watch?v=YAXwE3C4fBw,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1-lXLz0DUdScUdurUWmecpRfByTYsc6nM/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H8M43S,833,04-27-22
Parmeshwar Se Janma Hua - BEGOTTEN OF GOD -,qtPZwt41Gzk,https://www.youtube.com/watch?v=qtPZwt41Gzk,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/18Zz9O5yw-YsZApsUU2Pp9FUovySG1DJl/view?usp=sharing",PT1H20M53S,431,04-19-22
Fight by Not Fighting Part 2,PMc4dDeUEck,https://www.youtube.com/watch?v=PMc4dDeUEck,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1BVQAMJuSAIAZXxs6lM2Oh-SOb7P4b1mA/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H20M1S,825,04-19-22
Fight By Not Fighting Part 1,Ewz0QpZmys0,https://www.youtube.com/watch?v=Ewz0QpZmys0,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1BVQAMJuSAIAZXxs6lM2Oh-SOb7P4b1mA/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod

Fight by not fighting 

Rest is the most powerful weapon in the life of a Son. 

This Rest is the Rest of the Mind. Labor to enter His Rest. Remain In Rest. 

Rest is the place of absolute victory . Sit at my right hand says the Father , till I make your enemies your footstool.  

Even as we learn to Sit/ Rest because the work is finished , our father is able to bring our enemies under our feet. 

Bring down thoughts and vain imaginations that exalt itself against the knowledge of God. ( what the WORD says about us ).

Know  that we are born supernaturally from above and are now walking this life as Sons of God. Our bloodline changed. 

We are now seated in Him, with all principality, power , might and dominion and every name that is named in this age and in the ages to come ,placed under OUR feet. 

We are now seated with Christ, enthroned at a place of ALL Power, Honor and Authority. And who we really are will be revealed as we walk in the consciousness and awareness that it is a finished work , An absolute rest for Us . 

The enemy has been made OUR footstool. 
The enemy is a disarmed  and defeated foe. 
The devil deceives the world  that he has power but he doesn’t , Jesus’s one act on the cross has stripped every weapon and spiritual authority and power from the devil once and for all. 

As Christ was crucified on the cross,  we too were crucified on the cross . Therefore the ties to this worldly life , its systems , religious practices , empty traditions, corrupt customs and doctrines of men were severed forever and as sons we don’t need to identity with them anymore. You are free ! 

Remain Seated 🪑 ( He is your Rest )",PT1H11M2S,1116,04-12-22
Testimony & Recap,s4RVIdB27lg,https://www.youtube.com/watch?v=s4RVIdB27lg,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1ufTcVONVyhpgAGcH5d9LpHqxAquo7zIl/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H13M42S,615,04-06-22
Q&A Part 4,MTXrHfh2WpY,https://www.youtube.com/watch?v=MTXrHfh2WpY,Episode: Q&A Part 4,PT1H2M45S,463,03-27-22
Why We Give Part 2,fn2w0LS85bY,https://www.youtube.com/watch?v=fn2w0LS85bY,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1spjt5_bs42u5xfuLAa6zvlU3yEo3YO9N/view?usp=sharing",PT6M5S,173,03-27-22
Why We Give Part 1,YBi1Sjr6el4,https://www.youtube.com/watch?v=YBi1Sjr6el4,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1W6D7SLd22XcMWFJeKpmBniIBuTPWEiyr/view?usp=sharing",PT8M43S,264,03-22-22
The Fruits of the Spirit - The Living Kingdom,f1O8fB9mbEg,https://www.youtube.com/watch?v=f1O8fB9mbEg,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1DDlfvVslEMpxzqIqwtZ3Jjs8r93kJcrP/view?usp=sharing

The 7 Spirits of the Kingdom of God and the Fruits of the Spirit. 

The living Kingdom is alive and active in you. 
The 7 Spirits God are the 7 expressions of the Holy Spirit , available to you anytime for any situation.  All you need to do is engage with them .

The Spirit of Rest
The Spirit of Wisdom
The Spirit of Understanding 
The Spirit of Counsel
The Spirit of Might
The Spirit of Knowledge
The Spirit of Fear of the Lord

When you allow yourself to be dominated by the Holy Spirit you begin to bear fruits of the spirit in your life . Your old man has been crucified with Christ on the cross with all its sinful passions & desires. 

The fruits of the Spirit are :

Love -  Goodwill/ Affection
Joy -  Delight, Gladness 
Peace. - Quietness / Rest
Long Suffering  - Patience/Endurance 
Kindness - Goodness
Goodness -  Kindly goodness
Faithfulness -  Fidelity 
Gentleness  -  Meekness
Self Control - Self restraint 

A tree is known by its fruits, a good tree bears good . That’s YOU !",PT1H23M48S,776,03-20-22
Giving with a purpose,3XyBoCQAysw,https://www.youtube.com/watch?v=3XyBoCQAysw,Episode: Giving with a purpose,PT1H35M45S,340,03-20-22
Beloved 3rd Anniversary Celebration,BOs2-HDT5qY,https://www.youtube.com/watch?v=BOs2-HDT5qY,Episode: Beloved 3rd Anniversary Celebration,PT1H35M51S,455,03-20-22
MICHAEL SHATTUCK,0sPXQb7RDlI,https://www.youtube.com/watch?v=0sPXQb7RDlI,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1M7WpxuStUjrllAEIZFD212Fx1x5COzUr/view?usp=sharing",PT53M13S,715,03-14-22
CTS - REST,vOFPxtDmc6A,https://www.youtube.com/watch?v=vOFPxtDmc6A,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1rba93SBU1Y6EM0ChRuy1HeUfC_9rxoBN/view?usp=sharing

CTS - The Rest. 

C- Casting Your cares (Not Worrying)
T- Take No Thought
S- Speak

CTS should be the lifestyle of every Son. 

When a situation / crisis arises, a Son does not run , a Son stands knowing who he / she is and confronts the situation ( however big/ however serious it may seem ) , and it will submit to the Son. 

At the name of Jesus ( Son ), every knee shall bow. 

The Holy Spirit / Spirit of Truth / Spirit of Righteousness was sent for our advantage. The Holy Spirit is our Helper, constantly helping and guiding us into all truth. Co - labour with the Holy Spirit in all things and you will reap success . Sons are led by the Holy Spirit at all times.

C- Cast your cares on Him for He cares for you. Because you have a Heavenly Father who loves and your whole life is a finished work. ( It is humility to cast your cares on Him , because you are not an orphan but a loved son ) 

Do not worry. Do not forget what manner of man you are. Do not forget your origin ,that you were born supernaturally from above, and its the Blood relationship ( His righteousness ) that gets the job done. 

T - Take no thought because He thinks for you. You died, it’s Christ who lives in you.  Your life is hidden with Christ in God. 

His thoughts for you are thoughts of peace , to give you a future and a hope.

The warfare take place in the mind. Bring every lie, every stronghold, every argument and every reasoning which is contrary to the Word of God to submit to the Truth ( to what the Word says) , and you will see the disobedience being punished before your eyes.

Meditate ( set your minds )on whatever things are true, whatever things are noble, whatever things are just, whatever things are pure, whatever things are lovely, whatever things are of good report, if there is any virtue and if there is anything praiseworthy. 

S - Speak the Word of God .The Word is the Sword of the Spirit, ( in spiritual warfare ) living and active. We overcome situations by the Blood of the lamb ( through His righteousness which was given to us ) and the Word of our testimony ( what our Father says about us ) . 
Believe it in your heart and confess it with your mouth.",PT1H10M15S,1247,03-08-22
REIGNING OVER SICKNESS - PART 3,r2co0HT1_ts,https://www.youtube.com/watch?v=r2co0HT1_ts,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1SbgwQovWvmMkaZZNPZI31xG8xpiMmj07/view?usp=sharing

How to Reign over Sickness. 

Righteousness Consciousness leads to Life. 

Sin Consciousness leads to Condemnation and Death . 

Today we spoke about C-T-S .
Casting your cares, Take No thought and Speak . 



C-CASTING YOUR CARES

Cast your cares unto Him because He cares for you. ( because you are Fathered). 

Rest knowing that you are a Son ( New creation / Godkind). 

Know that the Spirit of Righteousness / Spirit of Life/ The Helper who raised Jesus from the dead , resides in you , constantly giving Eternal / Zoey life to your mortal body through the Holy Spirit. ( expelling / repelling any kind of death in its path ) . 

We were baptized into Christ’s death on the cross and therefore also baptized into Christ’s Ressurection Life . Son’s of God ( that’s you and me ) now hold the keys to HADES and DEATH. Hence, DEATH has absolutely NO POWER or DOMINION over us. 

Just RESTin HIM (the Father) knowing all these truths. ( Just as the branches Rest on the Vine ) and ALL things ( health, prosperity, divine health, relationships etc) will get added to you. ( as the Eternal Life starts flowing from the Vine into the Branches)

T-TAKING NO THOUGHTS 


Bring down every thought , every imagination and every argument in the mind which speaks contrary to who the Word / Father says we are. Do not pursue such thoughts , terminate  it immediately and subject it to the truth ).

The battle lies in the mind. Keep renewing the mind to who the Father  says you are.  
Enlighten your understanding and awaken to your attributes to  who you are as a Son of God. 
As you keep renewing your mind, lies of the enemy get uprooted . As the mind comes in agreement with the Holy Spirit, God’s Eternal life starts flowing into various areas of your lives( in case of sickness and diseases , expelling lying symptoms and death ). 

S-SPEAK

Be single minded about who you are ( that you are a Son of God / New Creatiion, born supernaturally  from above , with the Spirit of Righteousness/ Life/ The Holy Spirit dwelling in you ). 

Believe the Word of God in your heart about who you are . 
And then confess with your mouth. 

The Word of God is the SWORD of the SPIRIT, living and active . It is a discerner of thoughts and removes the lies and wiles of the enemy , so that you may stand victorious on the truth.",PT1H20M7S,754,02-28-22
Reigning over Sickness Part 2,sYAHqJHcElA,https://www.youtube.com/watch?v=sYAHqJHcElA,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1ZH3bzLt9pHGcnt6EuDJNEEwXBpBbRcGO/view?usp=sharing",PT1H16M39S,803,02-21-22
Reigning over Sickness Part 1,SgoodrluyCs,https://www.youtube.com/watch?v=SgoodrluyCs,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1Xtg6mhQjZ9LMZIuTeOPhV-hmYdMUyZHS/view?usp=sharing

Through Jesus Christ, we have been delivered and transferred from the realm of Sickness and Death  into the realm of Divine Health and Eternal Life. ( where everything turns around for your good )
This means as Sons we live in a realm that is governed by the Law of Life . ( unlike Adams realm which is governed by the Law of Sin and Death) .

Sin and death ( which includes sickness) has been dealt away with once and for all , nailed to the cross . Death is an enemy to God.  Now , since it’s been crucified, death and sickness  has NO DOMINION AND POWER over us any longer.

The root of all SICKNESS and DISEASE is CONDEMNATION .  Being sin concious leads to condemnation ( which in turn attracts sickness , disease and death) .
Jesus was condemned on the cross so that we now have NO CONDEMNATION  in our lives .

Righteousness consciousness  ( knowing that you are right with God/ Father, free from condemnation )is KEY to walking in DIVINE HEALTH.
Simply receive this GIFT of righteousness , because what Jesus has accomplished on the cross , and  we will reign in life ( with Eternal life and Divine Health).

If you have any lying symptoms of sickness in your body, remember the Spirit of Righteousness ( Holy Spirit ) dwells in you. Your Holy Spirit is continuously giving Ressurection Life to your mortal body expelling and repelling all those lying symptoms/ sickeness even as you are learning to Rest in Him . You have complete dominion over sickness and disease.",PT1H10M15S,1119,02-14-22
Reigning over Busyness,W9xRHfjOXKo,https://www.youtube.com/watch?v=W9xRHfjOXKo,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1GjjH5r6Xo0v2sdM0EjG32UkFldyfO6Tq/view?usp=sharing",PT1H9M18S,635,02-08-22
Q&A Dating & Marriage - The Fathers Way Part 3,d3cbP6px-TM,https://www.youtube.com/watch?v=d3cbP6px-TM,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1uU7aS217UoxqVf48euIkJgC4ZItbeSLQ/view?usp=sharing",PT1H20M52S,624,01-30-22
Dating & Marriage The Fathers Way Part 2,xNnxRapQlzI,https://www.youtube.com/watch?v=xNnxRapQlzI,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1Lp1P2PMVxV2P5OOsOm-eBFXIHWp28slN/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H13M10S,660,01-24-22
Dating & Marriage - The Fathers Way Part 1,LUJ_nZQYdiE,https://www.youtube.com/watch?v=LUJ_nZQYdiE,"Please click on link below to view PDF of todays message 
https://drive.google.com/file/d/1o8lVnBOu3jibalmcDcEKoFPniEBwJ5No/view?usp=sharing


We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H14M52S,961,01-17-22
WHOS YOUR DADDY - PART 2,PbXxU2US5qw,https://www.youtube.com/watch?v=PbXxU2US5qw,"Please click on link below to view PDF of todays message 
https://drive.google.com/file/d/1fONpHaGikc9JIznPr2stjP4vHg4ukpT7/view?usp=sharing",PT1H21M44S,805,01-09-22
WHOS YOUR DADDY - PART 1,JQp__LbOUFc,https://www.youtube.com/watch?v=JQp__LbOUFc,"Please click on link below to view PDF of todays message 
https://drive.google.com/file/d/1fONpHaGikc9JIznPr2stjP4vHg4ukpT7/view?usp=sharing",PT1H12M5S,1072,01-02-22
Good Morning Christmas,mC0UUQbsNBw,https://www.youtube.com/watch?v=mC0UUQbsNBw,Episode: Good Morning Christmas,PT41M39S,417,12-27-21
Redeeming Your Emotions,9sw-y6uDapM,https://www.youtube.com/watch?v=9sw-y6uDapM,"Please click on link below to view PDF of todays message 
https://drive.google.com/file/d/1FjMwBjRN255tTP275EGVVS6yLbvJF5Wi/view?usp=sharing",PT1H34M41S,1164,12-20-21
Isaiah 53,9WGeVcKSeFA,https://www.youtube.com/watch?v=9WGeVcKSeFA,"Please click on like below to view PDF of todays message 
https://drive.google.com/file/d/1jn3dAQkZbn0Ab2HH-vZKzedtHjRPw5q7/view?usp=sharing",PT1H31M28S,741,12-13-21
Q&A Part 2,PZmQ4fGVCGg,https://www.youtube.com/watch?v=PZmQ4fGVCGg,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT54M41S,356,12-06-21
Jesus is the LORD of your REST Part 2,9S4fJe_DuCw,https://www.youtube.com/watch?v=9S4fJe_DuCw,"Click on link below to view PDF of PART 2 of todays message
https://drive.google.com/file/d/1coEktmpE1MubRGpaCeCYGHe9skH2OowM/view?usp=sharing",PT56M31S,610,11-21-21
Jesus is the LORD of your REST Part 1,DLhZA7LWWt4,https://www.youtube.com/watch?v=DLhZA7LWWt4,"Jesus is the LORD of the Sabbath (YOUR REST)
Click on Link below to View PDF of todays message.
https://drive.google.com/file/d/1cxgyZO8O6sOcr94p2_ILw7YWHjsNE7lm/view?usp=sharing",PT1H17M11S,825,11-15-21
You are Spirit Soul Body,KbTIdv4NXyo,https://www.youtube.com/watch?v=KbTIdv4NXyo,"You are a Spirit being, you have a soul (mind/will/emotions) You live in a body. But He calls ""You"" a Spirit & You get your identity from your Spirit.

Click on link to view PDF of todays message
https://drive.google.com/file/d/1cXtVKs8y7V_VEnDd9rQ6bXu7vJFU4qtc/view?usp=sharing",PT1H11M57S,610,11-12-21
Unshakable - Mumbai Youth Camp,pxBYTa8L31M,https://www.youtube.com/watch?v=pxBYTa8L31M,Episode: Unshakable - Mumbai Youth Camp,PT48M24S,971,11-08-21
Be Consistent,O5fwWBLaHlg,https://www.youtube.com/watch?v=O5fwWBLaHlg,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1wMTIoEcVK8i1QhkZLpyjx9Tlet0BsrHD/view?usp=sharing",PT1H1M38S,1316,10-31-21
His Righteous Sanctification Part2,91PDGH8c0pQ,https://www.youtube.com/watch?v=91PDGH8c0pQ,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1B6xwoRQy7AE2uooPMlUCeJMoSrgJA5jd/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H20M54S,829,10-29-21
His Righteous Sanctification Part 1,hBeqCmzwNbI,https://www.youtube.com/watch?v=hBeqCmzwNbI,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1VKfFZp0NAZZtolct8sf8Gze5WutQ8tNG/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H10M22S,1043,10-19-21
In His Righteousness Part 3,pcoJHh-C2iA,https://www.youtube.com/watch?v=pcoJHh-C2iA,"Please click on link below to view PDF of todays message

https://drive.google.com/file/d/1Z3iTTFqwGBFOogphprgoO1NuI9NekbYC/view?usp=sharing


We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H4M58S,877,10-15-21
In His Righteousness Part 2,QyH_Oh466As,https://www.youtube.com/watch?v=QyH_Oh466As,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1gatgdHIRKITfBGrbpH5Ly4i51jEFjq93/view?usp=sharing",PT1H12M42S,991,10-07-21
In His Righteousness Part 1,MQv3AeVaCE0,https://www.youtube.com/watch?v=MQv3AeVaCE0,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1pA5jKpvZCNvJkS-255_o_FopHpo6pFnO/view?usp=sharing",PT1H18M33S,1647,09-29-21
Born to be King,AjSvgbUPnDg,https://www.youtube.com/watch?v=AjSvgbUPnDg,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/17DgbtH7V-AxMFWgxNZnsfW5QccV8KNUH/view?usp=sharing",PT1H2M25S,1162,09-20-21
Q&A 1,AgdcD1f9HFU,https://www.youtube.com/watch?v=AgdcD1f9HFU,"We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H5M59S,560,09-18-21
The Living Kingdom - Recap Part 1 & 2,sPyj_VsYIAc,https://www.youtube.com/watch?v=sPyj_VsYIAc,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1CuWj_OBXXoiodjJL7CgyQ6GpCXvy79cS/view?usp=sharing",PT1H21M42S,504,09-07-21
The Living Kingdom Part 2,-wZHrW6XIZI,https://www.youtube.com/watch?v=-wZHrW6XIZI,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1mDHo6h1rQMKE0Qnuww-WbXkNR8MQrogD/view?usp=sharing",PT1H15M18S,556,08-29-21
The Living Kingdom Part 1,JYECxqomcEI,https://www.youtube.com/watch?v=JYECxqomcEI,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1kmplpurgX8sZ_g9OsJw8Nij8kBIvtP3E/view?usp=sharing",PT1H14M,882,08-23-21
The Finished Work,KeW2Bbln410,https://www.youtube.com/watch?v=KeW2Bbln410,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1j4V15qBxmkqujI0xRGRPaOA7zANCtKAI/view?usp=sharing",PT1H10M46S,845,08-16-21
Prepare The Way Of The Lord,qIDqhuxPYdQ,https://www.youtube.com/watch?v=qIDqhuxPYdQ,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1w4qlnfnplnRsADDTf4obU1V8vNLQPLuH/view?usp=sharing",PT1H1M11S,458,08-09-21
Fathered Son,b9LO5EZfItE,https://www.youtube.com/watch?v=b9LO5EZfItE,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/161Y16EjKknVybO5QMNx5M3jdXds7E0H3/view?usp=sharing",PT1H13M34S,2440,08-03-21
You are My Beloved,E4La0iIeaBQ,https://www.youtube.com/watch?v=E4La0iIeaBQ,"Click on link below, to view PDF of todays message 
https://drive.google.com/file/d/1nseqhdvdtPv6hOg9ICZDR2YAEeUHw2ZQ/view?usp=sharing",PT1H16M7S,2790,07-26-21
Life More Abundantly,4ZgdNXLwv1k,https://www.youtube.com/watch?v=4ZgdNXLwv1k,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1BO43CL974LnWoV9MUDqHvCVO2Iv-E3EH/view?usp=sharing",PT1H40M52S,892,07-20-21
The Tithe - The LORD is my shepherd I shall not want,AUgXKvAt5F4,https://www.youtube.com/watch?v=AUgXKvAt5F4,"Click the link below to view PDF of todays message
https://drive.google.com/file/d/1QwSBKazo6szfAvjNcKCuvB6WoVYilz-4/view?usp=sharing",PT1H17M3S,1018,07-12-21
Inheritance comes through blood alone,rzrk_O5na68,https://www.youtube.com/watch?v=rzrk_O5na68,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1zGX7Lzb9GxVRoYFakX7SkOTT9d_gtkLz/view?usp=sharing",PT59M30S,949,07-04-21
You shall lack nothing,0OaRm26VeOE,https://www.youtube.com/watch?v=0OaRm26VeOE,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/11mEUyu_8LrGtN7hvBhCUp00Yhz6g6lZK/view?usp=sharing",PT57M40S,1712,06-28-21
Believing unto Righteousness,F_yZyvM0Wjk,https://www.youtube.com/watch?v=F_yZyvM0Wjk,"Click on link below to view PDF file of todays message

https://drive.google.com/file/d/1i10izzmnMF1-uv-vAAQErgUtW8mEncYH/view?usp=sharing

We would love to hear from you, write to us on Facebook: @belovedsonsofgod",PT1H15M28S,795,06-20-21
Begotten of God,7sBO23tL3IQ,https://www.youtube.com/watch?v=7sBO23tL3IQ,"Please click on link below, to view PDF of todays message.
https://drive.google.com/file/d/1kZIzaEqiodbaXNxIfy2pt-tc0d9frMGS/view?usp=sharing",PT1H29M32S,1561,06-13-21
Marriage & Relationships in the Kingdom,XgpXYAX-NQ4,https://www.youtube.com/watch?v=XgpXYAX-NQ4,"Please click on link below to view PDF/verses of todays message
https://drive.google.com/file/d/1u_7Tl-rFfjLGW88g9ac8f1x_Y8qNnjAb/view?usp=sharing",PT1H39M11S,870,06-06-21
The Lion King,ioy_WSh-iCw,https://www.youtube.com/watch?v=ioy_WSh-iCw,"When we take our positions as SONS, all things come into order, just like the Lion taking its place in the ecosystem ( as shown in The Lion King) . 
“For the creation waits with eager longing for the revealing of the Sons of God” Romans 8:19

Click on the 2 links below to view pdf & additional video clip of todays message
https://drive.google.com/file/d/17wdsXy_knCcP0nNFMxIaIKskk-tOxGgi/view?usp=sharing

https://in.pinterest.com/pin/421227371404971680/",PT1H5M46S,2007,05-30-21
Hearer & Doer of the Word,mwKBEO_0B5I,https://www.youtube.com/watch?v=mwKBEO_0B5I,"Please click on link below, to view PDF of todays message
https://drive.google.com/file/d/1Hsk-tl3NoFnt-4CrPS3O70NRI55gUVdz/view?usp=sharing",PT1H19M38S,643,05-23-21
Living in His Rest,4vc64AFmYlw,https://www.youtube.com/watch?v=4vc64AFmYlw,"Click on link below to view PDF of todays message
https://drive.google.com/file/d/1SUQclZj50xWcC4E_8T68kjkdExQwfjXd/view?usp=sharing",PT1H22M38S,2040,05-16-21
Salvation belongs to the Lord,Nm6Fhk0o_40,https://www.youtube.com/watch?v=Nm6Fhk0o_40,"Please click on link below to view scripture verses of todays message
https://drive.google.com/file/d/1w4qlnfnplnRsADDTf4obU1V8vNLQPLuH/view?usp=sharing",PT1H20M38S,849,05-09-21
Does a son need inner healing & deliverance,OKExoc0u-_g,https://www.youtube.com/watch?v=OKExoc0u-_g,"Please click on link below to view PDF of todays message
https://drive.google.com/file/d/1E9XenKX9lFxHE_wKj08GTduUVVx2XzmV/view?usp=sharing",PT1H10M24S,2385,05-02-21
Resting in Divine Nature vs Using Authority,3rPidMNnOjo,https://www.youtube.com/watch?v=3rPidMNnOjo,"Please click on link below to view PDF of scripture verses of todays message
https://drive.google.com/file/d/132v_KCV6Gl8JhDIv2f5tdPSb4crRXjmY/view?usp=sharing

If you are blessed by our ministry write to us. Follow us on Facebook @belovedsonsofgod",PT58M16S,1604,04-19-21
Book of Revelations - Michael Shattuck,Kr7Rmr7Bh20,https://www.youtube.com/watch?v=Kr7Rmr7Bh20,For more resources from Michael Shattuck please visit www.celebrationcity.net,PT51M3S,327,04-15-21
Relationship,Om7mirxU1Sk,https://www.youtube.com/watch?v=Om7mirxU1Sk,If you are blessed by our ministry write to us. Follow us on Facebook @belovedsonsofgod,PT48M33S,658,04-14-21
